true_label,choice,task,subject,file,trial_id
4,4,identity,P1,2025-06-17_IdentityTexture_501_P1_5_03.json,10920
6,6,identity,P1,2025-06-20_IdentityNoInverFP_501_P1_6_26.json,14735
0,0,identity,P4,2025-07-14_IdentityNoInverFP_172_P4_7_21.json,26602
2,2,identity,P4,2025-07-15_IdentityNoInverFP_295_P4_1_48.json,32152
5,5,identity,P3,2025-07-14_IdentityNoInverFP_501_P3_6_55.json,29167
1,1,identity,P7,2025-07-14_IdentityNoInverFP_274_P7_7_45.json,27889
5,5,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_12.json,8768
0,0,identity,P3,2025-07-14_IdentityNoInverFP_180_P3_7_48.json,26902
2,2,identity,P1,2025-06-20_IdentityNoInverFP_501_P1_6_40.json,15043
5,3,identity,P1,2025-07-08_IdentityNoInverFP_501_P1_6_00.json,19336
0,0,identity,P6,2025-07-14_IdentityNoInverFP_235_P6_7_24.json,27499
3,3,identity,P1,2025-06-20_IdentityNoInverFP_501_P1_6_40.json,15180
6,6,identity,P1,2025-06-17_IdentityTexture_501_P1_5_03.json,10695
5,5,identity,P6,2025-07-14_IdentityNoInverFP_235_P6_7_24.json,27645
2,2,identity,P2,2025-07-14_IdentityNoInverFP_501_P2_7_20.json,28819
3,6,identity,P1,2025-07-07_IdentityNoInverFP_501_P1_1_07.json,18069
5,0,identity,P1,2025-06-16_Identity_501_P1_0_06.json,4686
4,0,identity,P1,2025-06-12_Identity_501_P1_5_53.json,4208
1,5,identity,P1,2025-06-20_IdentityNoInverFP_501_P1_6_40.json,15153
1,1,identity,P3,2025-07-14_IdentityNoInverFP_501_P3_6_55.json,29116
1,1,identity,P1,2025-06-17_IdentityTexture_501_P1_6_26.json,11138
3,3,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_12.json,8809
1,1,identity,P1,2025-06-18_IdentityNoInverRgCh_501_P1_6_34.json,12546
0,0,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_45.json,9749
4,4,identity,P1,2025-07-07_IdentityNoInverFP_501_P1_1_07.json,18294
5,6,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_12.json,8795
6,6,identity,P1,2025-06-12_IdentityTexture_501_P1_0_30.json,3173
0,0,identity,P3,2025-07-14_IdentityNoInverFP_501_P3_7_25.json,29896
4,4,identity,P1,2025-06-17_Identity_501_P1_4_41.json,12468
2,2,identity,P1,2025-06-11_Identity_501_P1_0_25.json,1824
4,6,identity,P1,2025-06-17_Identity_501_P1_4_41.json,12120
2,2,identity,P4,2025-07-14_IdentityNoInverFP_172_P4_7_21.json,26587
6,6,identity,P1,2025-07-08_IdentityNoInverFP_501_P1_6_00.json,19283
7,7,identity,P1,2025-06-12_IdentityTexture_501_P1_0_30.json,3197
3,3,identity,P1,2025-06-11_Identity_501_P1_0_25.json,1893
6,6,identity,P1,2025-06-17_IdentityTexture_501_P1_5_03.json,10804
4,4,identity,P3,2025-07-14_IdentityNoInverFP_501_P3_7_25.json,29970
5,5,identity,P1,2025-06-12_Identity_501_P1_5_53.json,4317
2,2,identity,P1,2025-07-07_IdentityNoInverFP_501_P1_1_07.json,18527
2,2,identity,P7,2025-07-14_IdentityNoInverFP_501_P7_7_21.json,30594
4,4,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_45.json,9607
5,5,identity,P1,2025-06-18_IdentityNoInverRgCh_501_P1_7_57.json,13298
1,1,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_45.json,9610
5,6,identity,P1,2025-06-17_IdentityTexture_501_P1_5_03.json,10612
4,7,identity,P1,2025-06-18_IdentityNoInverRgCh_501_P1_6_34.json,12718
6,6,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_45.json,9702
4,4,identity,P1,2025-06-12_IdentityTexture_501_P1_0_30.json,3403
3,3,identity,P1,2025-06-17_Identity_501_P1_4_28.json,11763
7,2,identity,P1,2025-06-17_Identity_501_P1_4_28.json,11915
1,1,identity,P1,2025-06-12_IdentityTexture_501_P1_0_30.json,3201
0,0,identity,P3,2025-07-14_IdentityNoInverFP_180_P3_7_48.json,26939
2,2,identity,P4,2025-07-15_IdentityNoInverFP_295_P4_1_48.json,32021
0,0,identity,P1,2025-06-18_IdentityNoInverRgCh_501_P1_6_34.json,12589
